level_code	admin_code	display_name	territory_wikidata_id	parent_level_code	parent_admin_code	source
municipality	71066	Zonhoven	Q133769	arrondissement	71000	seed.be_admin_municipality
municipality	71067	Zutendaal	Q231090	arrondissement	71000	seed.be_admin_municipality
arrondissement	72000	Arrondissement Maaseik	Q93577	province	70000	seed.be_admin_arrondissement
municipality	72003	Bocholt	Q889044	arrondissement	72000	seed.be_admin_municipality
municipality	72004	Bree	Q275863	arrondissement	72000	seed.be_admin_municipality
municipality	72041	Dilsen-Stokkem	Q581246	arrondissement	72000	seed.be_admin_municipality
municipality	72037	Hamont-Achel	Q499599	arrondissement	72000	seed.be_admin_municipality
municipality	72038	Hechtel-Eksel	Q819164	arrondissement	72000	seed.be_admin_municipality
municipality	72039	Houthalen-Helchteren	Q478795	arrondissement	72000	seed.be_admin_municipality
municipality	72018	Kinrooi	Q819133	arrondissement	72000	seed.be_admin_municipality
municipality	72020	Lommel	Q194366	arrondissement	72000	seed.be_admin_municipality
municipality	72021	Maaseik	Q110989	arrondissement	72000	seed.be_admin_municipality
municipality	72042	Oudsbergen	Q41795471	arrondissement	72000	seed.be_admin_municipality
municipality	72030	Peer	Q736085	arrondissement	72000	seed.be_admin_municipality
municipality	72043	Pelt	Q42878311	arrondissement	72000	seed.be_admin_municipality
arrondissement	73000	Arrondissement Tongeren	Q93549	province	70000	seed.be_admin_arrondissement
municipality	73001	Alken	Q499604	arrondissement	73000	seed.be_admin_municipality
municipality	73110	Bilzen-Hoeselt	Q125522830	arrondissement	73000	seed.be_admin_municipality
municipality	73109	Voeren	Q460479	arrondissement	73000	seed.be_admin_municipality
municipality	73022	Heers	Q819162	arrondissement	73000	seed.be_admin_municipality
municipality	73028	Herstappe	Q499584	arrondissement	73000	seed.be_admin_municipality
municipality	73042	Lanaken	Q695315	arrondissement	73000	seed.be_admin_municipality
municipality	73107	Maasmechelen	Q329633	arrondissement	73000	seed.be_admin_municipality
municipality	73066	Riemst	Q736097	arrondissement	73000	seed.be_admin_municipality
municipality	73111	Tongeren-Borgloon	Q125378487	arrondissement	73000	seed.be_admin_municipality
municipality	73098	Wellen	Q119331	arrondissement	73000	seed.be_admin_municipality
region	03000	RÉGION WALLONNE	Q231			seed.be_admin_region
province	20002	Province du Brabant Wallon	Q1122	region	03000	seed.be_admin_province
arrondissement	25000	Arrondissement de Nivelles	Q93707	province	20002	seed.be_admin_arrondissement
municipality	25005	Beauvechain	Q276266	arrondissement	25000	seed.be_admin_municipality
municipality	25014	Braine-l'Alleud	Q497572	arrondissement	25000	seed.be_admin_municipality
municipality	25015	Braine-le-Château	Q497558	arrondissement	25000	seed.be_admin_municipality
municipality	25117	Chastre	Q618054	arrondissement	25000	seed.be_admin_municipality
municipality	25018	Chaumont-Gistoux	Q670141	arrondissement	25000	seed.be_admin_municipality
municipality	25023	Court-Saint-Etienne	Q670210	arrondissement	25000	seed.be_admin_municipality
municipality	25031	Genappe	Q517899	arrondissement	25000	seed.be_admin_municipality
municipality	25037	Grez-Doiceau	Q670310	arrondissement	25000	seed.be_admin_municipality
municipality	25118	Hélécine	Q670355	arrondissement	25000	seed.be_admin_municipality
municipality	25043	Incourt	Q670455	arrondissement	25000	seed.be_admin_municipality
municipality	25044	Ittre	Q281080	arrondissement	25000	seed.be_admin_municipality
municipality	25048	Jodoigne	Q670500	arrondissement	25000	seed.be_admin_municipality
municipality	25050	La Hulpe	Q670407	arrondissement	25000	seed.be_admin_municipality
municipality	25119	Lasne	Q678158	arrondissement	25000	seed.be_admin_municipality
municipality	25068	Mont-Saint-Guibert	Q650152	arrondissement	25000	seed.be_admin_municipality
municipality	25072	Nivelles	Q319463	arrondissement	25000	seed.be_admin_municipality
municipality	25120	Orp-Jauche	Q678218	arrondissement	25000	seed.be_admin_municipality
municipality	25121	Ottignies-Louvain-la-Neuve	Q329642	arrondissement	25000	seed.be_admin_municipality
municipality	25084	Perwez	Q678458	arrondissement	25000	seed.be_admin_municipality
municipality	25122	Ramillies	Q531456	arrondissement	25000	seed.be_admin_municipality
municipality	25123	Rebecq	Q374861	arrondissement	25000	seed.be_admin_municipality
municipality	25091	Rixensart	Q630478	arrondissement	25000	seed.be_admin_municipality
municipality	25105	Tubize	Q497549	arrondissement	25000	seed.be_admin_municipality
municipality	25107	Villers-la-Ville	Q678612	arrondissement	25000	seed.be_admin_municipality
municipality	25124	Walhain	Q650216	arrondissement	25000	seed.be_admin_municipality
municipality	25110	Waterloo	Q179034	arrondissement	25000	seed.be_admin_municipality
municipality	25112	Wavre	Q181314	arrondissement	25000	seed.be_admin_municipality
province	50000	Province du Hainaut	Q1129	region	03000	seed.be_admin_province
arrondissement	51000	Arrondissement d'Ath	Q94069	province	50000	seed.be_admin_arrondissement
municipality	51004	Ath	Q95096	arrondissement	51000	seed.be_admin_municipality
municipality	51008	Beloeil	Q95105	arrondissement	51000	seed.be_admin_municipality
municipality	51009	Bernissart	Q95112	arrondissement	51000	seed.be_admin_municipality
municipality	51012	Brugelette	Q95130	arrondissement	51000	seed.be_admin_municipality
municipality	51014	Chièvres	Q95318	arrondissement	51000	seed.be_admin_municipality
municipality	51017	Ellezelles	Q665992	arrondissement	51000	seed.be_admin_municipality
municipality	51067	Enghien	Q666238	arrondissement	51000	seed.be_admin_municipality
municipality	51019	Flobecq	Q666559	arrondissement	51000	seed.be_admin_municipality
municipality	51065	Frasnes-lez-Anvaing	Q666813	arrondissement	51000	seed.be_admin_municipality
municipality	51069	Lessines	Q667790	arrondissement	51000	seed.be_admin_municipality
municipality	51068	Silly	Q669088	arrondissement	51000	seed.be_admin_municipality
arrondissement	52000	Arrondissement de Charleroi	Q94077	province	50000	seed.be_admin_arrondissement
municipality	52074	Aiseau-Presles	Q95004	arrondissement	52000	seed.be_admin_municipality
municipality	52010	Chapelle-lez-Herlaimont	Q95140	arrondissement	52000	seed.be_admin_municipality
municipality	52011	Charleroi	Q81046	arrondissement	52000	seed.be_admin_municipality
municipality	52012	Châtelet	Q95144	arrondissement	52000	seed.be_admin_municipality
municipality	52015	Courcelles	Q665860	arrondissement	52000	seed.be_admin_municipality
municipality	52018	Farciennes	Q666503	arrondissement	52000	seed.be_admin_municipality
municipality	52021	Fleurus	Q314922	arrondissement	52000	seed.be_admin_municipality
municipality	52022	Fontaine-l'Evêque	Q666696	arrondissement	52000	seed.be_admin_municipality
municipality	52025	Gerpinnes	Q666902	arrondissement	52000	seed.be_admin_municipality
municipality	52075	Les Bons Villers	Q95123	arrondissement	52000	seed.be_admin_municipality
municipality	52048	Montigny-le-Tilleul	Q668437	arrondissement	52000	seed.be_admin_municipality
municipality	52055	Pont-à-Celles	Q607182	arrondissement	52000	seed.be_admin_municipality
arrondissement	53000	Arrondissement de Mons	Q94087	province	50000	seed.be_admin_arrondissement
municipality	53014	Boussu	Q95126	arrondissement	53000	seed.be_admin_municipality
municipality	53082	Colfontaine	Q665573	arrondissement	53000	seed.be_admin_municipality
municipality	53020	Dour	Q665938	arrondissement	53000	seed.be_admin_municipality
municipality	53028	Frameries	Q666751	arrondissement	53000	seed.be_admin_municipality
municipality	53039	Hensies	Q666983	arrondissement	53000	seed.be_admin_municipality
municipality	53083	Honnelles	Q667091	arrondissement	53000	seed.be_admin_municipality
municipality	53044	Jurbise	Q377152	arrondissement	53000	seed.be_admin_municipality
municipality	53046	Lens	Q667158	arrondissement	53000	seed.be_admin_municipality
municipality	53053	Mons	Q83407	arrondissement	53000	seed.be_admin_municipality
municipality	53065	Quaregnon	Q538735	arrondissement	53000	seed.be_admin_municipality
municipality	53084	Quévy	Q668702	arrondissement	53000	seed.be_admin_municipality
municipality	53068	Quiévrain	Q668815	arrondissement	53000	seed.be_admin_municipality
municipality	53070	Saint-Ghislain	Q668950	arrondissement	53000	seed.be_admin_municipality
arrondissement	55000	Arrondissement de Soignies	Q94110	province	50000	seed.be_admin_arrondissement
municipality	55004	Braine-le-Comte	Q95129	arrondissement	55000	seed.be_admin_municipality
municipality	55050	Ecaussinnes	Q273316	arrondissement	55000	seed.be_admin_municipality
municipality	55035	Le Roeulx	Q668861	arrondissement	55000	seed.be_admin_municipality
municipality	55086	Manage	Q667987	arrondissement	55000	seed.be_admin_municipality
municipality	55085	Seneffe	Q669051	arrondissement	55000	seed.be_admin_municipality
municipality	55040	Soignies	Q462985	arrondissement	55000	seed.be_admin_municipality
arrondissement	56000	Arrondissement de Thuin	Q94122	province	50000	seed.be_admin_arrondissement
municipality	56001	Anderlues	Q95005	arrondissement	56000	seed.be_admin_municipality
municipality	56005	Beaumont	Q95100	arrondissement	56000	seed.be_admin_municipality
municipality	56016	Chimay	Q95380	arrondissement	56000	seed.be_admin_municipality
municipality	56022	Erquelinnes	Q666335	arrondissement	56000	seed.be_admin_municipality
municipality	56029	Froidchapelle	Q666853	arrondissement	56000	seed.be_admin_municipality
municipality	56086	Ham-sur-Heure-Nalinnes	Q666952	arrondissement	56000	seed.be_admin_municipality
municipality	56044	Lobbes	Q667936	arrondissement	56000	seed.be_admin_municipality
municipality	56049	Merbes-le-Château	Q668139	arrondissement	56000	seed.be_admin_municipality
municipality	56051	Momignies	Q668187	arrondissement	56000	seed.be_admin_municipality
municipality	56088	Sivry-Rance	Q669136	arrondissement	56000	seed.be_admin_municipality
municipality	56078	Thuin	Q669186	arrondissement	56000	seed.be_admin_municipality
arrondissement	57000	Arrondissement de Tournai-Mouscron	Q63020284	province	50000	seed.be_admin_arrondissement
municipality	57003	Antoing	Q95011	arrondissement	57000	seed.be_admin_municipality
municipality	57093	Brunehaut	Q95132	arrondissement	57000	seed.be_admin_municipality
municipality	57018	Celles	Q95136	arrondissement	57000	seed.be_admin_municipality
municipality	57097	Comines-Warneton	Q665761	arrondissement	57000	seed.be_admin_municipality
municipality	57027	Estaimpuis	Q666393	arrondissement	57000	seed.be_admin_municipality
municipality	57094	Leuze-en-Hainaut	Q667862	arrondissement	57000	seed.be_admin_municipality
municipality	57095	Mont-de-l'Enclus	Q668295	arrondissement	57000	seed.be_admin_municipality
municipality	57096	Mouscron	Q220145	arrondissement	57000	seed.be_admin_municipality
municipality	57062	Pecq	Q668540	arrondissement	57000	seed.be_admin_municipality
municipality	57064	Péruwelz	Q668630	arrondissement	57000	seed.be_admin_municipality
municipality	57072	Rumes	Q668903	arrondissement	57000	seed.be_admin_municipality
municipality	57081	Tournai	Q173219	arrondissement	57000	seed.be_admin_municipality
arrondissement	58000	Arrondissement de La Louvière	Q62011183	province	50000	seed.be_admin_arrondissement
municipality	58001	La Louvière	Q211572	arrondissement	58000	seed.be_admin_municipality
municipality	58002	Binche	Q95121	arrondissement	58000	seed.be_admin_municipality
municipality	58003	Estinnes	Q666446	arrondissement	58000	seed.be_admin_municipality
municipality	58004	Morlanwelz	Q668493	arrondissement	58000	seed.be_admin_municipality
province	60000	Province de Liège	Q1127	region	03000	seed.be_admin_province
arrondissement	61000	Arrondissement de Huy	Q94019	province	60000	seed.be_admin_arrondissement
municipality	61003	Amay	Q455969	arrondissement	61000	seed.be_admin_municipality
municipality	61079	Anthisnes	Q572472	arrondissement	61000	seed.be_admin_municipality
municipality	61010	Burdinne	Q681368	arrondissement	61000	seed.be_admin_municipality
municipality	61012	Clavier	Q681854	arrondissement	61000	seed.be_admin_municipality
municipality	61080	Engis	Q682223	arrondissement	61000	seed.be_admin_municipality
municipality	61019	Ferrières	Q682570	arrondissement	61000	seed.be_admin_municipality
municipality	61024	Hamoir	Q683083	arrondissement	61000	seed.be_admin_municipality
municipality	61028	Héron	Q683321	arrondissement	61000	seed.be_admin_municipality
municipality	61031	Huy	Q207095	arrondissement	61000	seed.be_admin_municipality
municipality	61039	Marchin	Q710190	arrondissement	61000	seed.be_admin_municipality
municipality	61041	Modave	Q710237	arrondissement	61000	seed.be_admin_municipality
municipality	61043	Nandrin	Q710280	arrondissement	61000	seed.be_admin_municipality
municipality	61048	Ouffet	Q222233	arrondissement	61000	seed.be_admin_municipality
municipality	61081	Tinlot	Q711152	arrondissement	61000	seed.be_admin_municipality
municipality	61063	Verlaine	Q711292	arrondissement	61000	seed.be_admin_municipality
municipality	61068	Villers-le-Bouillet	Q711373	arrondissement	61000	seed.be_admin_municipality
municipality	61072	Wanze	Q711443	arrondissement	61000	seed.be_admin_municipality
arrondissement	62000	Arrondissement de Liège	Q94000	province	60000	seed.be_admin_arrondissement
municipality	62003	Ans	Q499594	arrondissement	62000	seed.be_admin_municipality
municipality	62006	Awans	Q680564	arrondissement	62000	seed.be_admin_municipality
municipality	62009	Aywaille	Q793396	arrondissement	62000	seed.be_admin_municipality
municipality	62011	Bassenge	Q680918	arrondissement	62000	seed.be_admin_municipality
municipality	62015	Beyne-Heusay	Q681039	arrondissement	62000	seed.be_admin_municipality
municipality	62119	Blégny	Q681109	arrondissement	62000	seed.be_admin_municipality
municipality	62022	Chaudfontaine	Q503363	arrondissement	62000	seed.be_admin_municipality
municipality	62026	Comblain-au-Pont	Q681909	arrondissement	62000	seed.be_admin_municipality
municipality	62027	Dalhem	Q846182	arrondissement	62000	seed.be_admin_municipality
municipality	62032	Esneux	Q682271	arrondissement	62000	seed.be_admin_municipality
municipality	62120	Flémalle	Q175322	arrondissement	62000	seed.be_admin_municipality
municipality	62038	Fléron	Q682811	arrondissement	62000	seed.be_admin_municipality
municipality	62118	Grâce-Hollogne	Q683034	arrondissement	62000	seed.be_admin_municipality
municipality	62051	Herstal	Q211033	arrondissement	62000	seed.be_admin_municipality
municipality	62060	Juprelle	Q914102	arrondissement	62000	seed.be_admin_municipality
municipality	62063	Liège	Q3992	arrondissement	62000	seed.be_admin_municipality
municipality	62121	Neupré	Q710316	arrondissement	62000	seed.be_admin_municipality
municipality	62079	Oupeye	Q286215	arrondissement	62000	seed.be_admin_municipality
municipality	62093	Saint-Nicolas	Q65062	arrondissement	62000	seed.be_admin_municipality
municipality	62096	Seraing	Q194037	arrondissement	62000	seed.be_admin_municipality
municipality	62099	Soumagne	Q696099	arrondissement	62000	seed.be_admin_municipality
municipality	62100	Sprimont	Q696110	arrondissement	62000	seed.be_admin_municipality
municipality	62122	Trooz	Q711205	arrondissement	62000	seed.be_admin_municipality
municipality	62108	Visé	Q49743	arrondissement	62000	seed.be_admin_municipality
arrondissement	63000	Arrondissement de Verviers	Q93989	province	60000	seed.be_admin_arrondissement
municipality	63001	Amel	Q159868	arrondissement	63000	seed.be_admin_municipality
municipality	63003	Aubel	Q678920	arrondissement	63000	seed.be_admin_municipality
municipality	63004	Baelen	Q680845	arrondissement	63000	seed.be_admin_municipality
municipality	63012	Büllingen	Q152737	arrondissement	63000	seed.be_admin_municipality
municipality	63087	Burg-Reuland	Q159981	arrondissement	63000	seed.be_admin_municipality
municipality	63013	Bütgenbach	Q160005	arrondissement	63000	seed.be_admin_municipality
municipality	63020	Dison	Q682105	arrondissement	63000	seed.be_admin_municipality
municipality	63023	Eupen	Q151831	arrondissement	63000	seed.be_admin_municipality
municipality	63035	Herve	Q683465	arrondissement	63000	seed.be_admin_municipality
municipality	63038	Jalhay	Q683634	arrondissement	63000	seed.be_admin_municipality
municipality	63040	Kelmis	Q159864	arrondissement	63000	seed.be_admin_municipality
municipality	63045	Lierneux	Q710022	arrondissement	63000	seed.be_admin_municipality
municipality	63046	Limbourg	Q506739	arrondissement	63000	seed.be_admin_municipality
municipality	63048	Lontzen	Q159958	arrondissement	63000	seed.be_admin_municipality
municipality	63049	Malmedy	Q159838	arrondissement	63000	seed.be_admin_municipality
municipality	63057	Olne	Q710358	arrondissement	63000	seed.be_admin_municipality
municipality	63058	Pepinster	Q710522	arrondissement	63000	seed.be_admin_municipality
municipality	63088	Plombières	Q710606	arrondissement	63000	seed.be_admin_municipality
municipality	63061	Raeren	Q152734	arrondissement	63000	seed.be_admin_municipality
municipality	63067	Sankt Vith	Q152748	arrondissement	63000	seed.be_admin_municipality
municipality	63072	Spa	Q39865	arrondissement	63000	seed.be_admin_municipality
municipality	63073	Stavelot	Q468920	arrondissement	63000	seed.be_admin_municipality
municipality	63075	Stoumont	Q711046	arrondissement	63000	seed.be_admin_municipality
municipality	63076	Theux	Q711079	arrondissement	63000	seed.be_admin_municipality
municipality	63089	Thimister-Clermont	Q711115	arrondissement	63000	seed.be_admin_municipality
municipality	63086	Trois-Ponts	Q711183	arrondissement	63000	seed.be_admin_municipality
municipality	63079	Verviers	Q202954	arrondissement	63000	seed.be_admin_municipality
municipality	63080	Waimes	Q159961	arrondissement	63000	seed.be_admin_municipality
municipality	63084	Welkenraedt	Q152743	arrondissement	63000	seed.be_admin_municipality
arrondissement	64000	Arrondissement de Waremme	Q93970	province	60000	seed.be_admin_arrondissement
municipality	64008	Berloz	Q680978	arrondissement	64000	seed.be_admin_municipality
municipality	64015	Braives	Q681153	arrondissement	64000	seed.be_admin_municipality
municipality	64021	Crisnée	Q929415	arrondissement	64000	seed.be_admin_municipality
municipality	64023	Donceel	Q682163	arrondissement	64000	seed.be_admin_municipality
municipality	64076	Faimes	Q682441	arrondissement	64000	seed.be_admin_municipality
municipality	64025	Fexhe-le-Haut-Clocher	Q379113	arrondissement	64000	seed.be_admin_municipality
municipality	64029	Geer	Q682982	arrondissement	64000	seed.be_admin_municipality
municipality	64034	Hannut	Q683141	arrondissement	64000	seed.be_admin_municipality
municipality	64047	Lincent	Q509457	arrondissement	64000	seed.be_admin_municipality
municipality	64056	Oreye	Q710409	arrondissement	64000	seed.be_admin_municipality
municipality	64063	Remicourt	Q710690	arrondissement	64000	seed.be_admin_municipality
municipality	64065	Saint-Georges-sur-Meuse	Q710718	arrondissement	64000	seed.be_admin_municipality
municipality	64074	Waremme	Q711474	arrondissement	64000	seed.be_admin_municipality
municipality	64075	Wasseiges	Q711502	arrondissement	64000	seed.be_admin_municipality
province	80000	Province du Luxembourg	Q1126	region	03000	seed.be_admin_province
arrondissement	81000	Arrondissement d'Arlon	Q93816	province	80000	seed.be_admin_arrondissement
municipality	81001	Arlon	Q675960	arrondissement	81000	seed.be_admin_municipality
municipality	81003	Attert	Q690926	arrondissement	81000	seed.be_admin_municipality
municipality	81004	Aubange	Q713088	arrondissement	81000	seed.be_admin_municipality
municipality	81013	Martelange	Q713498	arrondissement	81000	seed.be_admin_municipality
municipality	81015	Messancy	Q692243	arrondissement	81000	seed.be_admin_municipality
arrondissement	82000	Arrondissement de Bastogne	Q93925	province	80000	seed.be_admin_arrondissement
municipality	82039	Bastogne	Q34021	arrondissement	82000	seed.be_admin_municipality
municipality	82009	Fauvillers	Q713282	arrondissement	82000	seed.be_admin_municipality
municipality	82037	Gouvy	Q713319	arrondissement	82000	seed.be_admin_municipality
municipality	82014	Houffalize	Q650274	arrondissement	82000	seed.be_admin_municipality
municipality	82038	Sainte-Ode	Q713708	arrondissement	82000	seed.be_admin_municipality
municipality	82036	Vaux-sur-Sûre	Q713864	arrondissement	82000	seed.be_admin_municipality
municipality	82032	Vielsalm	Q650172	arrondissement	82000	seed.be_admin_municipality
arrondissement	83000	Arrondissement de Marche-en-Famenne	Q93905	province	80000	seed.be_admin_arrondissement
municipality	83012	Durbuy	Q497697	arrondissement	83000	seed.be_admin_municipality
municipality	83013	Erezée	Q287813	arrondissement	83000	seed.be_admin_municipality
municipality	83028	Hotton	Q160709	arrondissement	83000	seed.be_admin_municipality
municipality	83031	La Roche-en-Ardenne	Q159974	arrondissement	83000	seed.be_admin_municipality
municipality	83055	Manhay	Q713458	arrondissement	83000	seed.be_admin_municipality
municipality	83034	Marche-en-Famenne	Q269908	arrondissement	83000	seed.be_admin_municipality
municipality	83040	Nassogne	Q429794	arrondissement	83000	seed.be_admin_municipality
municipality	83044	Rendeux	Q713615	arrondissement	83000	seed.be_admin_municipality
municipality	83049	Tenneville	Q511239	arrondissement	83000	seed.be_admin_municipality
arrondissement	84000	Arrondissement de Neufchâteau	Q93873	province	80000	seed.be_admin_arrondissement
municipality	84009	Bertrix	Q713135	arrondissement	84000	seed.be_admin_municipality
municipality	84010	Bouillon	Q217216	arrondissement	84000	seed.be_admin_municipality
municipality	84016	Daverdisse	Q713189	arrondissement	84000	seed.be_admin_municipality
municipality	84029	Herbeumont	Q713353	arrondissement	84000	seed.be_admin_municipality
municipality	84033	Léglise	Q713404	arrondissement	84000	seed.be_admin_municipality
municipality	84035	Libin	Q713433	arrondissement	84000	seed.be_admin_municipality
municipality	84077	Libramont-Chevigny	Q612267	arrondissement	84000	seed.be_admin_municipality
municipality	84043	Neufchâteau	Q650135	arrondissement	84000	seed.be_admin_municipality
municipality	84050	Paliseul	Q696127	arrondissement	84000	seed.be_admin_municipality
municipality	84059	Saint-Hubert	Q713740	arrondissement	84000	seed.be_admin_municipality
municipality	84068	Tellin	Q713812	arrondissement	84000	seed.be_admin_municipality
municipality	84075	Wellin	Q713911	arrondissement	84000	seed.be_admin_municipality
arrondissement	85000	Arrondissement de Virton	Q93860	province	80000	seed.be_admin_arrondissement
municipality	85007	Chiny	Q713170	arrondissement	85000	seed.be_admin_municipality
municipality	85009	Etalle	Q288872	arrondissement	85000	seed.be_admin_municipality
municipality	85011	Florenville	Q713300	arrondissement	85000	seed.be_admin_municipality
municipality	85046	Habay	Q713334	arrondissement	85000	seed.be_admin_municipality
municipality	85024	Meix-devant-Virton	Q669134	arrondissement	85000	seed.be_admin_municipality
municipality	85026	Musson	Q713538	arrondissement	85000	seed.be_admin_municipality
municipality	85047	Rouvroy	Q713677	arrondissement	85000	seed.be_admin_municipality
municipality	85034	Saint-Léger	Q713786	arrondissement	85000	seed.be_admin_municipality
municipality	85039	Tintigny	Q713845	arrondissement	85000	seed.be_admin_municipality
municipality	85045	Virton	Q456495	arrondissement	85000	seed.be_admin_municipality
province	90000	Province de Namur	Q1125	region	03000	seed.be_admin_province
arrondissement	91000	Arrondissement de Dinant	Q93740	province	90000	seed.be_admin_arrondissement
municipality	91005	Anhée	Q545889	arrondissement	91000	seed.be_admin_municipality
municipality	91013	Beauraing	Q329621	arrondissement	91000	seed.be_admin_municipality
municipality	91015	Bièvre	Q715371	arrondissement	91000	seed.be_admin_municipality
municipality	91030	Ciney	Q456490	arrondissement	91000	seed.be_admin_municipality
municipality	91034	Dinant	Q108247	arrondissement	91000	seed.be_admin_municipality
municipality	91054	Gedinne	Q241069	arrondissement	91000	seed.be_admin_municipality
municipality	91059	Hamois	Q696133	arrondissement	91000	seed.be_admin_municipality
municipality	91142	Hastière	Q514641	arrondissement	91000	seed.be_admin_municipality
municipality	91064	Havelange	Q720709	arrondissement	91000	seed.be_admin_municipality
municipality	91072	Houyet	Q695390	arrondissement	91000	seed.be_admin_municipality
municipality	91103	Onhaye	Q695349	arrondissement	91000	seed.be_admin_municipality
municipality	91114	Rochefort	Q497764	arrondissement	91000	seed.be_admin_municipality
municipality	91120	Somme-Leuze	Q721342	arrondissement	91000	seed.be_admin_municipality
municipality	91143	Vresse-sur-Semois	Q650206	arrondissement	91000	seed.be_admin_municipality
municipality	91141	Yvoir	Q650163	arrondissement	91000	seed.be_admin_municipality
arrondissement	92000	Arrondissement de Namur	Q93782	province	90000	seed.be_admin_arrondissement
municipality	92003	Andenne	Q333466	arrondissement	92000	seed.be_admin_municipality
municipality	92006	Assesse	Q715246	arrondissement	92000	seed.be_admin_municipality
municipality	92035	Eghezée	Q274522	arrondissement	92000	seed.be_admin_municipality
municipality	92138	Fernelmont	Q696104	arrondissement	92000	seed.be_admin_municipality
municipality	92045	Floreffe	Q578583	arrondissement	92000	seed.be_admin_municipality
municipality	92048	Fosses-la-Ville	Q720478	arrondissement	92000	seed.be_admin_municipality
municipality	92142	Gembloux	Q223927	arrondissement	92000	seed.be_admin_municipality
municipality	92054	Gesves	Q388879	arrondissement	92000	seed.be_admin_municipality
municipality	92140	Jemeppe-sur-Sambre	Q720791	arrondissement	92000	seed.be_admin_municipality
municipality	92141	La Bruyère	Q715422	arrondissement	92000	seed.be_admin_municipality
municipality	92087	Mettet	Q118769	arrondissement	92000	seed.be_admin_municipality
municipality	92094	Namur	Q134121	arrondissement	92000	seed.be_admin_municipality
municipality	92097	Ohey	Q721090	arrondissement	92000	seed.be_admin_municipality
municipality	92101	Profondeville	Q696940	arrondissement	92000	seed.be_admin_municipality
municipality	92137	Sambreville	Q650185	arrondissement	92000	seed.be_admin_municipality
municipality	92114	Sombreffe	Q650226	arrondissement	92000	seed.be_admin_municipality
arrondissement	93000	Arrondissement de Philippeville	Q93769	province	90000	seed.be_admin_arrondissement
municipality	93010	Cerfontaine	Q715474	arrondissement	93000	seed.be_admin_municipality
municipality	93014	Couvin	Q326771	arrondissement	93000	seed.be_admin_municipality
municipality	93018	Doische	Q720275	arrondissement	93000	seed.be_admin_municipality
municipality	93022	Florennes	Q720429	arrondissement	93000	seed.be_admin_municipality
municipality	93056	Philippeville	Q650239	arrondissement	93000	seed.be_admin_municipality
municipality	93090	Viroinval	Q650261	arrondissement	93000	seed.be_admin_municipality
municipality	93088	Walcourt	Q497565	arrondissement	93000	seed.be_admin_municipality
