level_code	admin_code	display_name	territory_name	territory_wikidata_id	territory_type	parent_level_code	parent_admin_code	source
province	PV20	Groningen	Groningen	Q752	province			seed.nl_admin_province
province	PV21	Fryslân	Fryslân	Q770	province			seed.nl_admin_province
province	PV22	Drenthe	Drenthe	Q772	province			seed.nl_admin_province
province	PV23	Overijssel	Overijssel	Q773	province			seed.nl_admin_province
province	PV24	Flevoland	Flevoland	Q707	province			seed.nl_admin_province
province	PV25	Gelderland	Gelderland	Q775	province			seed.nl_admin_province
province	PV26	Utrecht	Utrecht	Q776	province			seed.nl_admin_province
province	PV27	Noord-Holland	Noord-Holland	Q701	province			seed.nl_admin_province
province	PV28	Zuid-Holland	Zuid-Holland	Q694	province			seed.nl_admin_province
province	PV29	Zeeland	Zeeland	Q705	province			seed.nl_admin_province
province	PV30	Noord-Brabant	Noord-Brabant	Q1101	province			seed.nl_admin_province
province	PV31	Limburg	Limburg	Q1093	province			seed.nl_admin_province
municipality	GM1680	Aa en Hunze	Aa en Hunze	Q300665	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM0358	Aalsmeer	Aalsmeer	Q9897	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0197	Aalten	Aalten	Q275909	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0059	Achtkarspelen	Achtkarspelen	Q341024	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0482	Alblasserdam	Alblasserdam	Q736131	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0613	Albrandswaard	Albrandswaard	Q934525	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0361	Alkmaar	Alkmaar	Q972	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0141	Almelo	Almelo	Q988	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0034	Almere	Almere	Q83178	municipality	province	PV24	seed.nl_admin_municipality
municipality	GM0484	Alphen aan den Rijn	Alphen aan den Rijn	Q213246	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM1723	Alphen-Chaam	Alphen-Chaam	Q9809	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1959	Altena	Altena	Q28057171	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0060	Ameland	Ameland	Q208259	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0307	Amersfoort	Amersfoort	Q992	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM0362	Amstelveen	Amstelveen	Q9898	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0363	Amsterdam	Amsterdam	Q9899	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0200	Apeldoorn	Apeldoorn	Q101918	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0202	Arnhem	Arnhem	Q1310	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0106	Assen	Assen	Q798	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM0743	Asten	Asten	Q9810	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0744	Baarle-Nassau	Baarle-Nassau	Q9811	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0308	Baarn	Baarn	Q10027	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM0489	Barendrecht	Barendrecht	Q204239	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0203	Barneveld	Barneveld	Q164098	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0888	Beek (L.)	Beek	Q9806	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM1954	Beekdaelen	Beekdaelen	Q29957432	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0889	Beesel	Beesel	Q9805	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM1945	Berg en Dal	Berg en Dal	Q18088965	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM1724	Bergeijk	Bergeijk	Q9812	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0893	Bergen (L.)	Bergen	Q9804	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0373	Bergen (NH.)	Bergen	Q9901	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0748	Bergen op Zoom	Bergen op Zoom	Q9814	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1859	Berkelland	Berkelland	Q47104	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM1721	Bernheze	Bernheze	Q9815	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0753	Best	Best	Q9816	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0209	Beuningen	Beuningen	Q851244	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0375	Beverwijk	Beverwijk	Q9905	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0310	De Bilt	De Bilt	Q10035	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM1728	Bladel	Bladel	Q9817	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0376	Blaricum	Blaricum	Q9906	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0377	Bloemendaal	Bloemendaal	Q9908	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1901	Bodegraven-Reeuwijk	Bodegraven-Reeuwijk	Q889423	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0755	Boekel	Boekel	Q9818	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1681	Borger-Odoorn	Borger-Odoorn	Q835118	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM0147	Borne	Borne	Q9997	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0654	Borsele	Borsele	Q10071	municipality	province	PV29	seed.nl_admin_municipality
municipality	GM0757	Boxtel	Boxtel	Q9821	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0758	Breda	Breda	Q9822	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1876	Bronckhorst	Bronckhorst	Q747999	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0213	Brummen	Brummen	Q843895	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0899	Brunssum	Brunssum	Q9803	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0312	Bunnik	Bunnik	Q10032	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM0313	Bunschoten	Bunschoten	Q10034	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM0214	Buren	Buren	Q73061	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0502	Capelle aan den IJssel	Capelle aan den IJssel	Q734860	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0383	Castricum	Castricum	Q9910	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0109	Coevorden	Coevorden	Q60453	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM1706	Cranendonck	Cranendonck	Q9823	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0216	Culemborg	Culemborg	Q816699	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0148	Dalfsen	Dalfsen	Q9998	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM1891	Dantumadiel	Dantumadeel	Q389213	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0503	Delft	Delft	Q690	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0762	Deurne	Deurne	Q9828	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0150	Deventer	Deventer	Q10001	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0384	Diemen	Diemen	Q9913	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1980	Dijk en Waard	Dijk en Waard	Q104758977	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1774	Dinkelland	Dinkelland	Q9999	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0221	Doesburg	Doesburg	Q165736	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0222	Doetinchem	Doetinchem	Q145845	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0766	Dongen	Dongen	Q9829	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0505	Dordrecht	Dordrecht	Q26421	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0498	Drechterland	Drechterland	Q9915	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1719	Drimmelen	Drimmelen	Q9830	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0303	Dronten	Dronten	Q328087	municipality	province	PV24	seed.nl_admin_municipality
municipality	GM0225	Druten	Druten	Q932142	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0226	Duiven	Duiven	Q613989	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM1711	Echt-Susteren	Echt-Susteren	Q9802	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0385	Edam-Volendam	Edam-Volendam	Q9917	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0228	Ede	Ede	Q26555	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0317	Eemnes	Eemnes	Q10037	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM1979	Eemsdelta	Eemsdelta	Q97055892	municipality	province	PV20	seed.nl_admin_municipality
municipality	GM0770	Eersel	Eersel	Q9831	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1903	Eijsden-Margraten	Eijsden-Margraten	Q9766	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0772	Eindhoven	Eindhoven	Q9832	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0230	Elburg	Elburg	Q165662	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0114	Emmen	Emmen	Q14641	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM0388	Enkhuizen	Enkhuizen	Q9918	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0153	Enschede	Enschede	Q10002	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0232	Epe	Epe	Q238396	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0233	Ermelo	Ermelo	Q753920	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0777	Etten-Leur	Etten-Leur	Q9833	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1940	De Fryske Marren	De Friese Meren	Q2114866	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0779	Geertruidenberg	Geertruidenberg	Q9834	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1771	Geldrop-Mierlo	Geldrop-Mierlo	Q9835	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1652	Gemert-Bakel	Gemert-Bakel	Q9836	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0907	Gennep	Gennep	Q9800	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0784	Gilze en Rijen	Gilze en Rijen	Q9837	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1924	Goeree-Overflakkee	Goeree-Overflakkee	Q933459	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0664	Goes	Goes	Q10072	municipality	province	PV29	seed.nl_admin_municipality
municipality	GM0785	Goirle	Goirle	Q9838	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1942	Gooise Meren	Gooise Meren	Q18335889	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0512	Gorinchem	Gorinchem	Q244327	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0513	Gouda	Gouda	Q84125	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0518	's-Gravenhage	Den Haag	Q36600	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0014	Groningen	Groningen	Q892526	municipality	province	PV20	seed.nl_admin_municipality
municipality	GM1729	Gulpen-Wittem	Gulpen-Wittem	Q9767	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0158	Haaksbergen	Haaksbergen	Q10003	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0392	Haarlem	Haarlem	Q9920	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0394	Haarlemmermeer	Haarlemmermeer	Q9924	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1655	Halderberge	Halderberge	Q9841	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0160	Hardenberg	Hardenberg	Q3916626	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0243	Harderwijk	Harderwijk	Q58931	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0523	Hardinxveld-Giessendam	Hardinxveld-Giessendam	Q953012	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0072	Harlingen	Harlingen	Q2536628	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0244	Hattem	Hattem	Q58797	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0396	Heemskerk	Heemskerk	Q9926	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0397	Heemstede	Heemstede	Q9928	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0246	Heerde	Heerde	Q615491	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0074	Heerenveen	Heerenveen	Q574558	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0917	Heerlen	Heerlen	Q9799	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM1658	Heeze-Leende	Heeze-Leende	Q9843	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0399	Heiloo	Heiloo	Q9932	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0400	Den Helder	Den Helder	Q9911	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0163	Hellendoorn	Hellendoorn	Q10005	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0794	Helmond	Helmond	Q9844	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0531	Hendrik-Ido-Ambacht	Hendrik-Ido-Ambacht	Q538725	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0164	Hengelo (O.)	Hengelo	Q10006	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0796	's-Hertogenbosch	's-Hertogenbosch	Q9807	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0252	Heumen	Heumen	Q932155	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0797	Heusden	Heusden	Q9845	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0534	Hillegom	Hillegom	Q932116	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0798	Hilvarenbeek	Hilvarenbeek	Q9846	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0402	Hilversum	Hilversum	Q9934	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1963	Hoeksche Waard	Hoeksche Waard	Q56682979	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM1735	Hof van Twente	Hof van Twente	Q9996	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM1966	Het Hogeland	Het Hogeland	Q27959423	municipality	province	PV20	seed.nl_admin_municipality
municipality	GM1911	Hollands Kroon	Hollands Kroon	Q9936	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0118	Hoogeveen	Hoogeveen	Q208012	municipality	province	PV22	seed.nl_admin_municipality
municipality	GM0405	Hoorn	Hoorn	Q9938	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1507	Horst aan de Maas	Horst aan de Maas	Q9797	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0321	Houten	Houten	Q10044	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM0406	Huizen	Huizen	Q9939	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0677	Hulst	Hulst	Q10073	municipality	province	PV29	seed.nl_admin_municipality
municipality	GM0353	IJsselstein	IJsselstein	Q10045	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM1884	Kaag en Braassem	Kaag en Braassem	Q1348471	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0166	Kampen	Kampen	Q23814173	municipality	province	PV23	seed.nl_admin_municipality
municipality	GM0678	Kapelle	Kapelle	Q10074	municipality	province	PV29	seed.nl_admin_municipality
municipality	GM0537	Katwijk	Katwijk	Q208764	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0928	Kerkrade	Kerkrade	Q9796	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM1598	Koggenland	Koggenland	Q9940	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0542	Krimpen aan den IJssel	Krimpen aan den IJssel	Q739449	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM1931	Krimpenerwaard	Krimpenerwaard	Q15991891	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM1659	Laarbeek	Laarbeek	Q9848	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM1982	Land van Cuijk	Land van Cuijk	Q107242476	municipality	province	PV30	seed.nl_admin_municipality
municipality	GM0882	Landgraaf	Landgraaf	Q9795	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0415	Landsmeer	Landsmeer	Q9942	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM1621	Lansingerland	Lansingerland	Q1144739	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0417	Laren (NH.)	Laren	Q9945	municipality	province	PV27	seed.nl_admin_municipality
municipality	GM0080	Leeuwarden	Leeuwarden	Q2311189	municipality	province	PV21	seed.nl_admin_municipality
municipality	GM0546	Leiden	Leiden	Q43631	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0547	Leiderdorp	Leiderdorp	Q1000817	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM1916	Leidschendam-Voorburg	Leidschendam-Voorburg	Q112675	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0995	Lelystad	Lelystad	Q166065	municipality	province	PV24	seed.nl_admin_municipality
municipality	GM1640	Leudal	Leudal	Q9793	municipality	province	PV31	seed.nl_admin_municipality
municipality	GM0327	Leusden	Leusden	Q10046	municipality	province	PV26	seed.nl_admin_municipality
municipality	GM1705	Lingewaard	Lingewaard	Q952939	municipality	province	PV25	seed.nl_admin_municipality
municipality	GM0553	Lisse	Lisse	Q332730	municipality	province	PV28	seed.nl_admin_municipality
municipality	GM0262	Lochem	Lochem	Q932058	municipality	province	PV25	seed.nl_admin_municipality
